Timestamp,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,Accel,Brake,Gear,RPM,CurrentLapTime
2025-03-27 22:04:12.847710,99.927,0.00856174,0.00192715,-0.000336734,0.00014526,0.6,0.0,4.0,4221.81,177.186
2025-03-27 22:04:12.865770,100.02,0.00605072,0.00209904,-0.000343409,0.000118081,0.5,0.0,4.0,4234.9,177.206
2025-03-27 22:04:12.887443,100.147,0.00396578,0.00209,-0.000349045,8.99474e-05,0.4,0.0,4.0,4249.44,177.226
2025-03-27 22:04:12.906635,100.252,0.00229849,0.00188064,-0.00035364,6.1814e-05,0.3,0.0,4.0,4244.23,177.246
2025-03-27 22:04:12.926358,100.325,0.00106353,0.00138693,-0.000360142,3.55879e-05,0.2,0.0,4.0,4238.04,177.266
2025-03-27 22:04:12.946556,100.365,0.000108339,0.000640717,-0.000363437,1.07924e-05,0.1,0.0,4.0,4230.67,177.286
2025-03-27 22:04:12.967655,100.373,-0.00048956,-0.000294095,-0.000366644,-1.16189e-05,2.775557561562892e-17,0.0,4.0,4221.99,177.306
2025-03-27 22:04:12.986350,100.349,-0.000901946,-0.00120544,-0.000369939,-3.21229e-05,0.0,0.0,4.0,4211.84,177.326
2025-03-27 22:04:13.005700,100.292,-0.00195337,-0.00192146,-0.000373494,-6.07332e-05,0.0,0.0,4.0,4200.18,177.346
2025-03-27 22:04:13.027107,100.229,-0.00458649,-0.00233474,-0.000377568,-0.000109371,0.0,0.0,4.0,4197.51,177.366
2025-03-27 22:04:13.047592,100.167,-0.00754516,-0.00239652,-0.000382337,-0.000167545,0.0,0.0,4.0,4194.86,177.386
2025-03-27 22:04:13.066406,100.104,-0.0103102,-0.00212203,-0.000390313,-0.00022858,0.0,0.0,4.0,4192.23,177.406
2025-03-27 22:04:13.085495,100.041,-0.0126268,-0.00163614,-0.000396122,-0.000288661,0.0,0.0,4.0,4189.63,177.426
2025-03-27 22:04:13.107242,99.979,-0.0144697,-0.00103357,-0.000402537,-0.000345882,0.1,0.0,4.0,4187.03,177.446
2025-03-27 22:04:13.126057,99.9167,-0.0157976,-0.000414261,-0.000409473,-0.000399288,0.2,0.0,4.0,4184.44,177.466
2025-03-27 22:04:13.148285,99.8804,-0.015944,0.000185702,-0.000416842,-0.000437435,0.3,0.0,4.0,4192.25,177.486
2025-03-27 22:04:13.167522,99.8764,-0.0140828,0.000771714,-0.000424385,-0.000449832,0.4,0.0,4.0,4201.35,177.506
2025-03-27 22:04:13.186716,99.9049,-0.0115705,0.0012994,-0.000431841,-0.000446971,0.5,0.0,4.0,4211.75,177.526
2025-03-27 22:04:13.205503,99.9658,-0.00892741,0.00171674,-0.000441465,-0.00043505,0.6,0.0,4.0,4223.47,177.546
2025-03-27 22:04:13.227494,100.059,-0.00651106,0.00200047,-0.000447793,-0.000417407,0.5,0.0,4.0,4236.56,177.566
2025-03-27 22:04:13.247928,100.185,-0.00448846,0.002066,-0.000453082,-0.000399288,0.4,0.0,4.0,4251.1,177.586
2025-03-27 22:04:13.266558,100.291,-0.00281619,0.00192018,-0.00045733,-0.00037926,0.3,0.0,4.0,4245.88,177.606
2025-03-27 22:04:13.286216,100.364,-0.00161157,0.00147602,-0.000460798,-0.000361617,0.2,0.0,4.0,4239.68,177.626
2025-03-27 22:04:13.306694,100.404,-0.000656531,0.000741985,-0.000463833,-0.000344451,0.1,0.0,4.0,4232.31,177.646
2025-03-27 22:04:13.325832,100.412,-4.04544e-05,-0.000196369,-0.00046652,-0.000329669,2.775557561562892e-17,0.0,4.0,4223.61,177.666
2025-03-27 22:04:13.347743,100.387,0.000380456,-0.00111863,-0.000472069,-0.000317272,0.0,0.0,4.0,4213.46,177.686
2025-03-27 22:04:13.367640,100.33,0.00143062,-0.00185934,-0.000475363,-0.000295337,0.0,0.0,4.0,4201.8,177.706
2025-03-27 22:04:13.388160,100.268,0.00403984,-0.00228597,-0.000479178,-0.000253375,0.0,0.0,4.0,4199.12,177.726
2025-03-27 22:04:13.408111,100.205,0.00698312,-0.00233349,-0.0004836,-0.000202831,0.0,0.0,4.0,4196.47,177.746
2025-03-27 22:04:13.427186,100.143,0.00977703,-0.0020805,-0.000488541,-0.000147994,0.0,0.0,4.0,4193.84,177.766
2025-03-27 22:04:13.446163,100.08,0.0121471,-0.00161987,-0.000493917,-9.36349e-05,0.0,0.0,4.0,4191.23,177.786
2025-03-27 22:04:13.466062,100.017,0.0139619,-0.00103174,-0.000499985,-4.26134e-05,0.0,0.0,4.0,4188.63,177.806
2025-03-27 22:04:13.486562,99.9551,0.0153293,-0.000419212,-0.000509262,5.07036e-06,0.1,0.0,4.0,4186.04,177.826
2025-03-27 22:04:13.507173,99.8927,0.0162498,0.000153371,-0.000516371,4.79857e-05,0.2,0.0,4.0,4183.45,177.846
2025-03-27 22:04:13.526506,99.8565,0.016052,0.000664492,-0.000524001,7.51654e-05,0.3,0.0,4.0,4191.25,177.866
2025-03-27 22:04:13.548502,99.8525,0.0139576,0.00117538,-0.000531543,7.75496e-05,0.4,0.0,4.0,4200.34,177.886
2025-03-27 22:04:13.565682,99.881,0.0112358,0.00161259,-0.000539086,6.37213e-05,0.5,0.0,4.0,4210.73,177.906
2025-03-27 22:04:13.585983,99.9419,0.00848301,0.00192246,-0.000546369,4.131e-05,0.6,0.0,4.0,4222.44,177.926
2025-03-27 22:04:13.606002,100.035,0.00600595,0.0020928,-0.000552871,1.46071e-05,0.5,0.0,4.0,4235.53,177.946
2025-03-27 22:04:13.626155,100.161,0.00392084,0.00208041,-0.00055842,-1.35263e-05,0.4,0.0,4.0,4250.07,177.966
2025-03-27 22:04:13.647297,100.267,0.00227349,0.00188506,-0.000565529,-4.16597e-05,0.3,0.0,4.0,4244.86,177.986
2025-03-27 22:04:13.667810,100.34,0.00105289,0.001391,-0.000569257,-6.78857e-05,0.2,0.0,4.0,4238.67,178.006
2025-03-27 22:04:13.686105,100.38,0.000115586,0.000644307,-0.000572465,-9.31581e-05,0.1,0.0,4.0,4231.3,178.026
2025-03-27 22:04:13.707157,100.388,-0.00050058,-0.00028943,-0.000575672,-0.000115569,2.775557561562892e-17,0.0,4.0,4222.61,178.046
2025-03-27 22:04:13.728642,100.363,-0.000925122,-0.00119829,-0.000578967,-0.000136073,0.0,0.0,4.0,4212.46,178.066
2025-03-27 22:04:13.745899,100.307,-0.0019877,-0.0019066,-0.000582435,-0.000165637,0.0,0.0,4.0,4200.8,178.086
2025-03-27 22:04:13.766649,100.244,-0.00460845,-0.00232101,-0.000586423,-0.000214275,0.0,0.0,4.0,4198.13,178.106
2025-03-27 22:04:13.788493,100.181,-0.00756455,-0.00238046,-0.000593706,-0.000271495,0.0,0.0,4.0,4195.48,178.126
2025-03-27 22:04:13.806831,100.119,-0.0103491,-0.0021201,-0.000598821,-0.000333007,0.0,0.0,4.0,4192.85,178.146
2025-03-27 22:04:13.826497,100.056,-0.0126657,-0.0016321,-0.000604456,-0.000393566,0.0,0.0,4.0,4190.24,178.166
2025-03-27 22:04:13.846436,99.9938,-0.0144998,-0.00103036,-0.000610785,-0.000450786,0.1,0.0,4.0,4187.64,178.186
2025-03-27 22:04:13.867202,99.9314,-0.0158253,-0.000411263,-0.000617547,-0.000504192,0.2,0.0,4.0,4185.05,178.206
2025-03-27 22:04:13.885723,99.8951,-0.0159702,0.000181997,-0.000624743,-0.000542339,0.3,0.0,4.0,4192.87,178.226
2025-03-27 22:04:13.906074,99.8912,-0.0140854,0.000770301,-0.000632286,-0.000554736,0.4,0.0,4.0,4201.97,178.246
2025-03-27 22:04:13.927458,99.9196,-0.0115789,0.00129483,-0.000642256,-0.000551875,0.5,0.0,4.0,4212.37,178.266
2025-03-27 22:04:13.947799,99.9805,-0.00893973,0.00172248,-0.000649105,-0.000539478,0.6,0.0,4.0,4224.09,178.286
2025-03-27 22:04:13.966184,100.074,-0.00651889,0.00199469,-0.000655261,-0.000522312,0.5,0.0,4.0,4237.18,178.306
2025-03-27 22:04:13.988818,100.2,-0.00449759,0.00207272,-0.000660376,-0.000503715,0.4,0.0,4.0,4251.73,178.326
2025-03-27 22:04:14.006784,100.306,-0.00282994,0.0019341,-0.000664538,-0.000483688,0.3,0.0,4.0,4246.5,178.346
2025-03-27 22:04:14.027531,100.379,-0.00162673,0.00147661,-0.000667919,-0.000466045,0.2,0.0,4.0,4240.3,178.366
2025-03-27 22:04:14.046960,100.419,-0.000672966,0.000741748,-0.000670693,-0.000448879,0.1,0.0,4.0,4232.93,178.386
2025-03-27 22:04:14.065955,100.427,-3.40727e-05,-0.000194732,-0.000676155,-0.000434574,2.775557561562892e-17,0.0,4.0,4224.23,178.406
2025-03-27 22:04:14.087810,100.402,0.000379133,-0.00112068,-0.000678843,-0.000421222,0.0,0.0,4.0,4214.07,178.426
2025-03-27 22:04:14.108897,100.345,0.00142908,-0.00185838,-0.000682051,-0.000399288,0.0,0.0,4.0,4202.41,178.446
2025-03-27 22:04:14.125871,100.282,0.00403593,-0.00228602,-0.000685692,-0.00035828,0.0,0.0,4.0,4199.73,178.466
2025-03-27 22:04:14.146756,100.22,0.00697711,-0.00233667,-0.00068994,-0.000307258,0.0,0.0,4.0,4197.08,178.486
2025-03-27 22:04:14.166126,100.157,0.00976321,-0.00208369,-0.000694795,-0.000252422,0.0,0.0,4.0,4194.45,178.506
2025-03-27 22:04:14.185532,100.095,0.0121534,-0.00160647,-0.000700084,-0.000198062,0.0,0.0,4.0,4191.84,178.526
2025-03-27 22:04:14.208282,100.032,0.0139815,-0.00103082,-0.000708667,-0.000146564,0.0,0.0,4.0,4189.24,178.546
2025-03-27 22:04:14.226828,99.9696,0.0153358,-0.000418634,-0.000715082,-9.88801e-05,0.1,0.0,4.0,4186.65,178.566
2025-03-27 22:04:14.246606,99.9073,0.0162576,0.000150183,-0.000722105,-5.59648e-05,0.2,0.0,4.0,4184.06,178.586
2025-03-27 22:04:14.265481,99.871,0.0160521,0.000663962,-0.000729561,-2.87851e-05,0.3,0.0,4.0,4191.86,178.606
2025-03-27 22:04:14.287265,99.8671,0.013997,0.00117705,-0.00073719,-2.64009e-05,0.4,0.0,4.0,4200.95,178.626
2025-03-27 22:04:14.305833,99.8955,0.0112576,0.00160662,-0.000744646,-3.97523e-05,0.5,0.0,4.0,4211.34,178.646
2025-03-27 22:04:14.326433,99.9564,0.00849181,0.00193023,-0.000751755,-6.16868e-05,0.6,0.0,4.0,4223.06,178.666
2025-03-27 22:04:14.347600,100.05,0.00600756,0.00210349,-0.000758171,-8.88666e-05,0.5,0.0,4.0,4236.15,178.686
2025-03-27 22:04:14.366824,100.176,0.00393796,0.00209635,-0.000766234,-0.000117,0.4,0.0,4.0,4250.69,178.706
2025-03-27 22:04:14.385906,100.282,0.00228078,0.00188997,-0.000770569,-0.000145133,0.3,0.0,4.0,4245.47,178.726
2025-03-27 22:04:14.408937,100.355,0.00106027,0.00139764,-0.000774123,-0.000171359,0.2,0.0,4.0,4239.28,178.746
2025-03-27 22:04:14.426804,100.395,0.000115169,0.000648435,-0.000777158,-0.000196155,0.1,0.0,4.0,4231.91,178.766
2025-03-27 22:04:14.447376,100.403,-0.000484079,-0.00028593,-0.000780192,-0.000218566,2.775557561562892e-17,0.0,4.0,4223.22,178.786
2025-03-27 22:04:14.466293,100.378,-0.000898824,-0.00119595,-0.00078314,-0.00023907,0.0,0.0,4.0,4213.07,178.806
2025-03-27 22:04:14.485888,100.321,-0.0019737,-0.00190731,-0.000786521,-0.000268157,0.0,0.0,4.0,4201.41,178.826
2025-03-27 22:04:14.505849,100.258,-0.00460485,-0.00232201,-0.00079311,-0.000316795,0.0,0.0,4.0,4198.73,178.846
2025-03-27 22:04:14.529294,100.196,-0.00756591,-0.00237887,-0.000797619,-0.000374492,0.0,0.0,4.0,4196.08,178.866
2025-03-27 22:04:14.548401,100.133,-0.0103256,-0.00212204,-0.00080256,-0.000435527,0.0,0.0,4.0,4193.45,178.886
2025-03-27 22:04:14.567232,100.071,-0.0126556,-0.00163141,-0.000808109,-0.000495609,0.0,0.0,4.0,4190.84,178.906
2025-03-27 22:04:14.587374,100.008,-0.014498,-0.00103285,-0.000814264,-0.000553306,0.0,0.0,4.0,4188.24,178.926
2025-03-27 22:04:14.612631,99.9458,-0.0158266,-0.000413638,-0.00082094,-0.000606712,0.1,0.0,4.0,4185.65,178.946
2025-03-27 22:04:14.626275,99.8834,-0.0167405,0.000165079,-0.000805941,-0.000654872,0.2,0.0,4.0,4183.06,178.966
2025-03-27 22:04:14.650620,99.8472,-0.0164802,0.000682781,-0.000705286,-0.000688251,0.3,0.0,4.0,4190.86,178.986
2025-03-27 22:04:14.668824,99.8433,-0.0143993,0.00120177,-0.000602115,-0.00069588,0.4,0.0,4.0,4199.95,179.006
2025-03-27 22:04:14.688418,99.8717,-0.0118974,0.00163067,-0.000498858,-0.000686344,0.5,0.0,4.0,4210.34,179.026
2025-03-27 22:04:14.707483,99.9326,-0.00936818,0.00193561,-0.000395168,-0.000664886,0.6,0.0,4.0,4222.05,179.046
2025-03-27 22:04:14.728983,100.026,-0.00704656,0.00210395,-0.000290784,-0.000634845,0.5,0.0,4.0,4235.14,179.066
2025-03-27 22:04:14.749721,100.152,-0.00502921,0.00209624,-0.000185446,-0.000599559,0.4,0.0,4.0,4249.68,179.086
2025-03-27 22:04:14.768834,100.258,-0.003301,0.00188765,-7.90683e-05,-0.000559505,0.3,0.0,4.0,4244.47,179.106
2025-03-27 22:04:14.788497,100.331,-0.00202633,0.00138811,-7.80279e-06,-0.000518497,0.2,0.0,4.0,4238.28,179.126
2025-03-27 22:04:14.809036,100.371,-0.00093813,0.000640968,-1.10973e-05,-0.000474151,0.1,0.0,4.0,4230.91,179.146
2025-03-27 22:04:14.828459,100.379,-3.8176e-05,-0.000296692,-1.41317e-05,-0.000429328,2.775557561562892e-17,0.0,4.0,4222.22,179.166
2025-03-27 22:04:14.848493,100.354,0.000926977,-0.00120913,-1.73395e-05,-0.000384029,0.0,0.0,4.0,4212.07,179.186
2025-03-27 22:04:14.868373,100.297,0.00250522,-0.00192641,-2.08074e-05,-0.000330623,0.0,0.0,4.0,4200.42,179.206
2025-03-27 22:04:14.886418,100.235,0.00557551,-0.0023248,-2.49689e-05,-0.000259097,0.0,0.0,4.0,4197.74,179.226
2025-03-27 22:04:14.905692,100.172,0.00884457,-0.00238437,-2.96506e-05,-0.000180419,0.0,0.0,4.0,4195.09,179.246
2025-03-27 22:04:14.925700,100.11,0.0118515,-0.00212379,-3.75401e-05,-0.000100787,0.0,0.0,4.0,4192.47,179.266
2025-03-27 22:04:14.949419,100.047,0.0143327,-0.00162762,-4.32621e-05,-2.35399e-05,0.0,0.0,4.0,4189.86,179.286
2025-03-27 22:04:14.968358,99.9846,0.0162307,-0.001034,-4.95911e-05,4.84625e-05,0.1,0.0,4.0,4187.26,179.306
2025-03-27 22:04:14.988487,99.9222,0.0175574,-0.000411799,-5.64402e-05,0.000113789,0.2,0.0,4.0,4184.67,179.326
2025-03-27 22:04:15.008289,99.886,0.0175905,0.000178065,-6.38095e-05,0.000161473,0.3,0.0,4.0,4192.48,179.346
2025-03-27 22:04:15.028285,99.882,0.0156409,0.000769295,-7.13522e-05,0.000181977,0.4,0.0,4.0,4201.59,179.366
2025-03-27 22:04:15.048605,99.9104,0.0129444,0.00129594,-7.88082e-05,0.000184361,0.5,0.0,4.0,4211.98,179.386
2025-03-27 22:04:15.067038,99.9713,0.0101683,0.0017215,-8.5744e-05,0.000176732,0.6,0.0,4.0,4223.7,179.406
2025-03-27 22:04:15.085589,100.065,0.00761038,0.00199095,-9.46739e-05,0.000161473,0.5,0.0,4.0,4236.79,179.426
2025-03-27 22:04:15.107426,100.191,0.0054177,0.00207122,-9.99624e-05,0.000144307,0.4,0.0,4.0,4251.34,179.446
2025-03-27 22:04:15.125855,100.297,0.00360631,0.00192796,-0.000104124,0.00012428,0.3,0.0,4.0,4246.11,179.466
2025-03-27 22:04:15.149232,100.37,0.00225605,0.00147249,-0.000107592,0.00010616,0.2,0.0,4.0,4239.91,179.486
2025-03-27 22:04:15.168034,100.41,0.0011817,0.000742187,-0.00011054,8.75632e-05,0.1,0.0,4.0,4232.54,179.506
2025-03-27 22:04:15.185531,100.417,0.000458076,-0.000199288,-0.000113314,7.13507e-05,2.775557561562892e-17,0.0,4.0,4223.85,179.526
2025-03-27 22:04:15.208407,100.393,-7.05916e-05,-0.00112252,-0.000116175,5.65688e-05,0.0,0.0,4.0,4213.69,179.546
2025-03-27 22:04:15.225754,100.336,-0.00123192,-0.00186402,-0.00012207,3.17732e-05,0.0,0.0,4.0,4202.03,179.566
2025-03-27 22:04:15.248455,100.273,-0.00393622,-0.00228847,-0.000125798,-1.25726e-05,0.0,0.0,4.0,4199.35,179.586
2025-03-27 22:04:15.266458,100.211,-0.00695558,-0.00234003,-0.000130133,-6.64552e-05,0.0,0.0,4.0,4196.7,179.606
2025-03-27 22:04:15.288309,100.148,-0.00974932,-0.0020878,-0.000135075,-0.000123676,0.0,0.0,4.0,4194.07,179.626
2025-03-27 22:04:15.307681,100.085,-0.0121172,-0.00161322,-0.00014045,-0.000180896,0.0,0.0,4.0,4191.46,179.646
2025-03-27 22:04:15.325980,100.023,-0.0140395,-0.00102258,-0.000146432,-0.000236209,0.0,0.0,4.0,4188.86,179.666
2025-03-27 22:04:15.349325,99.9605,-0.0154081,-0.000422527,-0.000153021,-0.000287231,0.1,0.0,4.0,4186.27,179.686
2025-03-27 22:04:15.367169,99.8982,-0.0163576,0.000152207,-0.000162732,-0.000333484,0.2,0.0,4.0,4183.68,179.706
2025-03-27 22:04:15.389073,99.8619,-0.016192,0.000661659,-0.000170274,-0.000365432,0.3,0.0,4.0,4191.48,179.726
2025-03-27 22:04:15.409327,99.858,-0.0140672,0.00116922,-0.000177904,-0.000371631,0.4,0.0,4.0,4200.57,179.746
2025-03-27 22:04:15.427563,99.8864,-0.0113286,0.00160094,-0.000185446,-0.000362094,0.5,0.0,4.0,4210.96,179.766
2025-03-27 22:04:15.446573,99.9473,-0.00860458,0.00192647,-0.000192556,-0.000344928,0.6,0.0,4.0,4222.67,179.786
2025-03-27 22:04:15.469065,100.041,-0.00610558,0.00209731,-0.000199058,-0.000322994,0.5,0.0,4.0,4235.77,179.806
2025-03-27 22:04:15.487231,100.167,-0.00401216,0.00209185,-0.00020452,-0.000300105,0.4,0.0,4.0,4250.31,179.826
2025-03-27 22:04:15.508541,100.273,-0.00235267,0.00188335,-0.000211629,-0.000276264,0.3,0.0,4.0,4245.09,179.846
2025-03-27 22:04:15.526433,100.346,-0.00120585,0.00139304,-0.00021527,-0.000256236,0.2,0.0,4.0,4238.9,179.866
2025-03-27 22:04:15.551010,100.386,-0.000304823,0.000643026,-0.000218478,-0.000237163,0.1,0.0,4.0,4231.53,179.886
2025-03-27 22:04:15.568897,100.393,0.000269828,-0.000285421,-0.000221426,-0.00022095,2.775557561562892e-17,0.0,4.0,4222.84,179.906
2025-03-27 22:04:15.587600,100.369,0.000678143,-0.00120136,-0.00022446,-0.000205692,0.0,0.0,4.0,4212.69,179.926
2025-03-27 22:04:15.605570,100.312,0.00174729,-0.00191047,-0.000227928,-0.00018185,0.0,0.0,4.0,4201.03,179.946
2025-03-27 22:04:15.627265,100.249,0.00429815,-0.00232858,-0.000231916,-0.000139411,0.0,0.0,4.0,4198.35,179.966
2025-03-27 22:04:15.650392,100.187,0.0072316,-0.00238241,-0.000239112,-8.69592e-05,0.0,0.0,4.0,4195.7,179.986
2025-03-27 22:04:15.667663,100.124,0.0099126,-0.00212297,-0.000244141,-3.21229e-05,0.0,0.0,4.0,4193.08,180.006
2025-03-27 22:04:15.685895,100.062,0.0122257,-0.00163858,-0.000249863,2.27133e-05,0.0,0.0,4.0,4190.47,180.026
2025-03-27 22:04:15.707959,99.9992,0.0140822,-0.00103453,-0.000256018,7.46886e-05,0.1,0.0,4.0,4187.87,180.046
2025-03-27 22:04:15.729039,99.9368,0.0154456,-0.000416339,-0.000262781,0.000123326,0.2,0.0,4.0,4185.28,180.066
2025-03-27 22:04:15.747927,99.9005,0.0155824,0.00017929,-0.000269977,0.000155751,0.3,0.0,4.0,4193.09,180.086
2025-03-27 22:04:15.766307,99.8965,0.0137469,0.000774523,-0.000277259,0.00016338,0.4,0.0,4.0,4202.19,180.106
2025-03-27 22:04:15.787841,99.9249,0.0112001,0.00130412,-0.000287229,0.000154797,0.5,0.0,4.0,4212.59,180.126
2025-03-27 22:04:15.805491,99.9858,0.0086076,0.00172115,-0.000293992,0.000137154,0.6,0.0,4.0,4224.31,180.146
2025-03-27 22:04:15.826965,100.079,0.0062227,0.00200404,-0.000300147,0.000113789,0.5,0.0,4.0,4237.41,180.166
2025-03-27 22:04:15.850197,100.205,0.00417515,0.0020732,-0.000305349,8.89937e-05,0.4,0.0,4.0,4251.95,180.186
2025-03-27 22:04:15.867409,100.311,0.00249205,0.00192332,-0.000309424,6.32445e-05,0.3,0.0,4.0,4246.72,180.206
2025-03-27 22:04:15.889119,100.384,0.00126562,0.00147342,-0.000312718,3.94026e-05,0.2,0.0,4.0,4240.52,180.226
2025-03-27 22:04:15.906641,100.424,0.000330726,0.000740421,-0.000315579,1.65145e-05,0.1,0.0,4.0,4233.15,180.246
2025-03-27 22:04:15.925855,100.432,-0.00026987,-0.000186975,-0.000318267,-3.51271e-06,2.775557561562892e-17,0.0,4.0,4224.45,180.266
2025-03-27 22:04:15.949230,100.407,-0.000780816,-0.00110729,-0.000323729,-2.25862e-05,0.0,0.0,4.0,4214.3,180.286
2025-03-27 22:04:15.967153,100.35,-0.00185852,-0.00184576,-0.00032685,-5.02427e-05,0.0,0.0,4.0,4202.63,180.306
2025-03-27 22:04:15.987609,100.288,-0.00448539,-0.00228282,-0.000330491,-9.79265e-05,0.0,0.0,4.0,4199.95,180.326
2025-03-27 22:04:16.009624,100.225,-0.00741053,-0.00233441,-0.000334653,-0.000154193,0.0,0.0,4.0,4197.3,180.346
2025-03-27 22:04:16.027176,100.162,-0.010181,-0.00207905,-0.000339421,-0.000213321,0.0,0.0,4.0,4194.67,180.366
2025-03-27 22:04:16.046112,100.1,-0.0125488,-0.00160467,-0.00034471,-0.000273403,0.0,0.0,4.0,4192.06,180.386
2025-03-27 22:04:16.068222,100.037,-0.0143757,-0.0010289,-0.000350605,-0.000329669,0.0,0.0,4.0,4189.46,180.406
2025-03-27 22:04:16.086026,99.9749,-0.0157131,-0.000417075,-0.000359709,-0.000381645,0.1,0.0,4.0,4186.87,180.426
2025-03-27 22:04:16.108379,99.9125,-0.0166073,0.000151706,-0.000366644,-0.000428851,0.2,0.0,4.0,4184.28,180.446
2025-03-27 22:04:16.126049,99.8763,-0.0163596,0.00066517,-0.000374014,-0.000461276,0.3,0.0,4.0,4192.08,180.466
2025-03-27 22:04:16.148405,99.8723,-0.0142561,0.00117529,-0.000381643,-0.000468906,0.4,0.0,4.0,4201.17,180.486
2025-03-27 22:04:16.167032,99.9007,-0.0115534,0.00160983,-0.000389099,-0.0004608,0.5,0.0,4.0,4211.56,180.506
2025-03-27 22:04:16.188659,99.9616,-0.00875884,0.00191888,-0.000396122,-0.00044411,0.6,0.0,4.0,4223.28,180.526
2025-03-27 22:04:16.205783,100.055,-0.00624345,0.00209929,-0.000402451,-0.000422176,0.5,0.0,4.0,4236.37,180.546
2025-03-27 22:04:16.227060,100.181,-0.00420803,0.00209201,-0.000410513,-0.000400241,0.4,0.0,4.0,4250.92,180.566
2025-03-27 22:04:16.250295,100.287,-0.00250265,0.00188549,-0.000414848,-0.000377353,0.3,0.0,4.0,4245.7,180.586
2025-03-27 22:04:16.267536,100.36,-0.0013184,0.00139311,-0.000418316,-0.000357326,0.2,0.0,4.0,4239.5,180.606
2025-03-27 22:04:16.288456,100.4,-0.000382314,0.000645911,-0.000421351,-0.000338252,0.1,0.0,4.0,4232.13,180.626
2025-03-27 22:04:16.309375,100.408,0.000216483,-0.000285951,-0.000424125,-0.00032204,2.775557561562892e-17,0.0,4.0,4223.44,180.646
2025-03-27 22:04:16.327059,100.383,0.000641561,-0.00119883,-0.000427073,-0.000306781,0.0,0.0,4.0,4213.29,180.666
2025-03-27 22:04:16.346203,100.326,0.00172267,-0.00191056,-0.000430367,-0.000282939,0.0,0.0,4.0,4201.63,180.686
2025-03-27 22:04:16.367541,100.264,0.00428225,-0.00232524,-0.00043687,-0.000240024,0.0,0.0,4.0,4198.95,180.706
2025-03-27 22:04:16.387487,100.201,0.00722156,-0.00238521,-0.000441291,-0.000187572,0.0,0.0,4.0,4196.3,180.726
2025-03-27 22:04:16.408229,100.138,0.00991775,-0.00212235,-0.000446233,-0.000133212,0.0,0.0,4.0,4193.67,180.746
2025-03-27 22:04:16.426433,100.076,0.0122339,-0.00163796,-0.000451782,-7.78993e-05,0.0,0.0,4.0,4191.06,180.766
2025-03-27 22:04:16.448278,100.013,0.0140892,-0.00103327,-0.00045785,-2.59241e-05,0.0,0.0,4.0,4188.46,180.786
2025-03-27 22:04:16.465754,99.951,0.0154539,-0.000414971,-0.000464439,2.22365e-05,0.1,0.0,4.0,4185.87,180.806
2025-03-27 22:04:16.486513,99.8886,0.0163553,0.000166696,-0.000471635,6.51518e-05,0.2,0.0,4.0,4183.28,180.826
2025-03-27 22:04:16.507223,99.8524,0.016114,0.000680896,-0.000481952,9.28084e-05,0.3,0.0,4.0,4191.08,180.846
2025-03-27 22:04:16.528606,99.8484,0.0140145,0.00120063,-0.000489755,9.56694e-05,0.4,0.0,4.0,4200.17,180.866
2025-03-27 22:04:16.546445,99.8769,0.0113177,0.00162723,-0.000497471,8.27948e-05,0.5,0.0,4.0,4210.56,180.886
2025-03-27 22:04:16.568361,99.9378,0.00856854,0.0019339,-0.000504667,6.13371e-05,0.6,0.0,4.0,4222.27,180.906
2025-03-27 22:04:16.589017,100.031,0.00605653,0.00210232,-0.000511256,3.41574e-05,0.5,0.0,4.0,4235.36,180.926
2025-03-27 22:04:16.606107,100.157,0.00397025,0.00209218,-0.000516805,6.02404e-06,0.4,0.0,4.0,4249.9,180.946
2025-03-27 22:04:16.627117,100.263,0.00230162,0.00188633,-0.000521313,-2.21094e-05,0.3,0.0,4.0,4244.68,180.966
2025-03-27 22:04:16.649544,100.336,0.0010653,0.00138681,-0.000525041,-4.83354e-05,0.2,0.0,4.0,4238.49,180.986
2025-03-27 22:04:16.666430,100.376,0.000108827,0.000639477,-0.000530937,-7.31309e-05,0.1,0.0,4.0,4231.13,181.006
2025-03-27 22:04:16.687631,100.384,-0.000498231,-0.000297146,-0.000533971,-9.55423e-05,2.775557561562892e-17,0.0,4.0,4222.44,181.026
2025-03-27 22:04:16.708304,100.359,-0.000888572,-0.00120964,-0.000537092,-0.000115569,0.0,0.0,4.0,4212.29,181.046
2025-03-27 22:04:16.728966,100.303,-0.00194567,-0.00192344,-0.00054056,-0.000144657,0.0,0.0,4.0,4200.63,181.066
2025-03-27 22:04:16.746508,100.24,-0.00458056,-0.00232801,-0.000544635,-0.000193294,0.0,0.0,4.0,4197.96,181.086
2025-03-27 22:04:16.767763,100.177,-0.00754384,-0.00238434,-0.000549316,-0.000250991,0.0,0.0,4.0,4195.31,181.106
2025-03-27 22:04:16.788014,100.115,-0.0103126,-0.00212373,-0.000554432,-0.000312026,0.0,0.0,4.0,4192.68,181.126
2025-03-27 22:04:16.808709,100.052,-0.012629,-0.00163573,-0.000562841,-0.000372108,0.0,0.0,4.0,4190.07,181.146
2025-03-27 22:04:16.826339,99.9897,-0.0144808,-0.00103357,-0.00056917,-0.000429805,0.1,0.0,4.0,4187.48,181.166
2025-03-27 22:04:16.848574,99.9273,-0.0158075,-0.000415113,-0.000575933,-0.000483211,0.2,0.0,4.0,4184.88,181.186
